tweetID,tweetText,retweeted,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetdate,userID,userScreen,userName,userLocation,userTimezone,Coordinates,Language,TweetPlace,Tweetcountry,countrycode
1498414611225366530,دوستامم رفتن و باز من موندم تنها وسط این جنگ😑,False,0,1,Twitter for Android,2022-02-28 21:47:37+00:00,1484811407686311937,PariiiyaJfr,Pariiiya Jfr,,,,fa,Ukraine,Ukraine,UA
1498414556841926666,"@darknig71917983 @newstop_us @Alzar47943908 Це кацапи, виманюють чергових, хочуть супротив вичіслять",False,0,0,Twitter for iPhone,2022-02-28 21:47:24+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498414546553290752,"Фундук і спаржа. 
Мають бути вічні цінності https://t.co/HD1rqEXKo0",False,0,13,Twitter for Android,2022-02-28 21:47:21+00:00,21739336,cgtr,Пороблено,Чернігів,,,uk,Ukraine,Ukraine,UA
1498414507584020481,"@darknig71917983 @Alzar47943908 Це кацапи, виманюють чергових, хочуть супротив вичіслять",False,0,0,Twitter for iPhone,2022-02-28 21:47:12+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498414415959494664,"@Snejiko_83 @Alzar47943908 @andrulka73 Це кацапи, виманюють чергових, хочуть супротив вичіслять",False,0,0,Twitter for iPhone,2022-02-28 21:46:50+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498414348108238848,#lifehack #Russia #StopWarInUkraine #StopPutinNOW https://t.co/4bjtviPZDR,False,2,3,Twitter for Android,2022-02-28 21:46:34+00:00,60249938,kharum,Serhii Ruskykh,"Lviv, Ukraine",,,und,Ukraine,Ukraine,UA
1498414227861684228,Лебединщина 💔💔💔 https://t.co/C12u7EHLm5,False,0,12,Twitter for Android,2022-02-28 21:46:05+00:00,2560633296,Neyasit_alt,Alex,Україна Лебедин/Шостка,,,ru,Ukraine,Ukraine,UA
1498414222518243339,"Если мы не закончим войну, она закончит нас",False,0,0,Twitter for iPhone,2022-02-28 21:46:04+00:00,1498409415992619015,OlgaDasc,OlgaDasc,,,,ru,Ukraine,Ukraine,UA
1498414095556567049,"Американці: бля, пиздець, як ви там? У вас там гради і тд

Українці: 
— пішли на поьачення після війни? 
— ґо",False,64,1119,Twitter for iPhone,2022-02-28 21:45:34+00:00,1295255232923000832,nebydlo_,Чаєлюбне небидло (сорі за тавтологію),"Kyiv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498414092096348161,"я вже уявляю той список ліків, який мені призначить психіатриня, коли я до неї прийду наступного разу",False,0,5,Twitter for Android,2022-02-28 21:45:33+00:00,1019570383845036033,such__a__cliche,cliché,Харків,,,uk,Ukraine,Ukraine,UA
1498414003474911237,"@flugeheheimen Рашкінський посол говорить до росіян, зазвичай, показує що не на колінах перед піндосами",False,0,3,Twitter for Android,2022-02-28 21:45:12+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498413922877124612,@Alzar47943908 @m_smile_v Хочуть чергових сукі вичіслять,False,0,0,Twitter for iPhone,2022-02-28 21:44:53+00:00,2414877980,ShuNunn,Аndreas,Україна,,,uk,Ukraine,Ukraine,UA
1498413892485230593,@VladLime @OlegIvanenko2 Всех в пыль!И за эмский указ и за валуевский циркуляр и за денифика... Как оно там сиранул… https://t.co/qLVfBDonBQ,False,0,0,Twitter for Android,2022-02-28 21:44:45+00:00,701429191170985985,NikSvet0739,Svetlana Nikolaevna,,,,ru,Ukraine,Ukraine,UA
1498413789938692096,"@Alzar47943908 @m_smile_v Сукка, литеха галимый, нахуй пошел)))",False,0,0,Twitter for iPhone,2022-02-28 21:44:21+00:00,2414877980,ShuNunn,Аndreas,Україна,,,ru,Ukraine,Ukraine,UA
1498413785442365441,@22r83724166 @varlamov Топ,False,0,1,Twitter for iPhone,2022-02-28 21:44:20+00:00,1224754396191436808,pppartem,PPPARTEM,Украина,,,ru,Ukraine,Ukraine,UA
1498413783454212096,Нехай гребуть веслами! https://t.co/CYNRTCrQkd,False,0,1,Twitter for Android,2022-02-28 21:44:19+00:00,2787599751,alexandrsea,Oleksandr Andrushchenko,Україна,,,uk,Ukraine,Ukraine,UA
1498413705440243715,"Що там по лазерним маячкам, опять якась маячня, як мітки краскою?)",False,0,1,Twitter for Android,2022-02-28 21:44:01+00:00,56968887,luganskcoua,lugansk_co_co_ua,сказочноебали,,,uk,Ukraine,Ukraine,UA
1498413578948427778,@varlamov Важно то что 90% жителей России оказались суками,False,0,8,Twitter for iPhone,2022-02-28 21:43:31+00:00,1224754396191436808,pppartem,PPPARTEM,Украина,,,ru,Ukraine,Ukraine,UA
1498413529925357573,@huxsmug 😘,False,0,1,Twitter for Android,2022-02-28 21:43:19+00:00,1004446614356938752,UkraineValeriya,Valeriya_Ukraine,Украина,,,und,Ukraine,Ukraine,UA
1498413529547878403,@skyfallattal @StephenKing I’m from Ukraine we defend ourselves by weapon,False,0,1,Twitter for iPhone,2022-02-28 21:43:19+00:00,622359443,aira_shepard,commander shepard 🚀,Ukraine,,,en,Ukraine,Ukraine,UA
1498413484308004864,"Ex-General Domröse: Städte werden ""das Grab der Russen"": Die russischen Truppen kommen in der Ukraine langsamer vor… https://t.co/DtdBM5f9zf",False,0,0,dlvr.it,2022-02-28 21:43:08+00:00,56989574,ukraineforum,Ukraineforum,Kiew,,"{'type': 'Point', 'coordinates': [30.52349099, 50.45034932]}",de,Ukraine,Ukraine,UA
1498413468898185222,"@huxsmug Lot of babys were born in shelters, mothers has nothing, no close, no food/milk, no diapers. From 0 days need everythin",False,0,1,Twitter for Android,2022-02-28 21:43:04+00:00,1004446614356938752,UkraineValeriya,Valeriya_Ukraine,Украина,,,en,Ukraine,Ukraine,UA
1498413413642424323,"Так выглядят герои сегодня 💙💛 
#StopRussia #StopRussianAgression https://t.co/ViwyXGs4Xl",False,1,3,Twitter for iPhone,2022-02-28 21:42:51+00:00,1498389638754574346,naive_face,Naive Face,,,,ru,Ukraine,Ukraine,UA
1498413363860316162,@varlamov Из всех,False,0,0,Twitter for iPhone,2022-02-28 21:42:39+00:00,1224754396191436808,pppartem,PPPARTEM,Украина,,,ru,Ukraine,Ukraine,UA
1498413346244243472,@zorinanebi вони,False,0,0,Twitter for Android,2022-02-28 21:42:35+00:00,1130141261615247360,dickcarnival,🇺🇦міккі | русня=гамно+хуйня,,,,uk,Ukraine,Ukraine,UA
1498413316825309190,"@kremen_x @bookazoid_ Я щось хотіла послухать…але якось все рівно не йде((( 
Ніколи не було такого відчуття",False,0,1,Twitter for iPhone,2022-02-28 21:42:28+00:00,619779791,KateLindemann_,Чай На Майдані 🇺🇦,🇮🇱,,,uk,Ukraine,Ukraine,UA
1498413273842163712,Только что опубликовано фото @ Житомир https://t.co/Rj9X8E6UlV,False,0,0,Instagram,2022-02-28 21:42:18+00:00,447343523,Udjin1965,Udjin K,Израиль,,"{'type': 'Point', 'coordinates': [28.66543, 50.25355]}",ru,Ukraine,Ukraine,UA
1498413137594359814,моя демократія закінчується на русні,False,0,1,Twitter for iPhone,2022-02-28 21:41:45+00:00,1112679198429274114,3akala,milena,Україна,,,uk,Ukraine,Ukraine,UA
1498413105650540547,@externusrus @tvrain Потом ещё накинут.,False,0,0,Twitter for Android,2022-02-28 21:41:38+00:00,1425514026545582083,diana_no33,❗Добрый_вечер❗💙💛,"Украина, Крым",,,ru,Ukraine,Ukraine,UA
1498413030014652418,Логотип Житомира https://t.co/a8uU7xGhDT,False,0,0,Twitter for Android,2022-02-28 21:41:20+00:00,2787599751,alexandrsea,Oleksandr Andrushchenko,Україна,,,uk,Ukraine,Ukraine,UA
1498412903363497986,@obalakin Покажи срач,False,0,0,Twitter for Android,2022-02-28 21:40:49+00:00,206151071,nastyaziu,Настьо,Україна,,,ru,Ukraine,Ukraine,UA
1498412874590527488,@skotzkyi @hypertonic_ @Beardovich Я думаю більше 8-9к + багато 300х у них,False,0,0,Twitter for iPhone,2022-02-28 21:40:43+00:00,1280838844162748417,poltava_xx,Пан Полтава🐱,,,,uk,Ukraine,Ukraine,UA
1498412825852657667,@aestheticsgirrl @mssskatee ДАША НЕ ПОЗОР МЕНЕ,False,0,0,Twitter for iPhone,2022-02-28 21:40:31+00:00,1222666686555475968,iwiwspecial,caша✨🇺🇦 #standwithukraine,,,,ru,Ukraine,Ukraine,UA
1498412682084597773,👇 https://t.co/6MUJBmxyac,False,0,0,Twitter for Android,2022-02-28 21:39:57+00:00,26212976,SilenceAndFire,Irene Barhatnaya,"Kiev, Ukraine",,,und,Ukraine,Ukraine,UA
1498412654339178502,"Не кажіть росіянам, що виделка - то бінокль https://t.co/FUHK31lJoh",False,10,42,Twitter for Android,2022-02-28 21:39:50+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498412648752427012,https://t.co/crH8WW4X9v,False,0,0,Twitter for Android,2022-02-28 21:39:49+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498412609753788425,"We loved visiting Kyiv, Ukraine. 
🇺🇦
I wonder what’s left of the city after these disgusting attacks by Russia.
🇺🇦… https://t.co/xfmC1TkbHk",False,0,0,Instagram,2022-02-28 21:39:39+00:00,74828817,MichaelWTravels,Michael W. ✈,"Brooklyn,NY",,"{'type': 'Point', 'coordinates': [30.52361111, 50.45]}",en,Ukraine,Ukraine,UA
1498412593593167872,@chastime https://t.co/iDtjjBvolX,False,1,8,Twitter for Android,2022-02-28 21:39:36+00:00,1519281818,ORubka,rubka,Україна,,,und,Ukraine,Ukraine,UA
1498412568628666370,@YourAnonNews 🙏,False,0,0,Twitter for iPhone,2022-02-28 21:39:30+00:00,1492606001408843785,Kirill22222222,Кирилл,,,,und,Ukraine,Ukraine,UA
1498412472537174021,Як все скінчиться запропоную одній дівчині стати моєю дівчиною,False,0,14,Twitter for Android,2022-02-28 21:39:07+00:00,962637271462764544,just_a_tea_box,Адептка Чаю 🍵🇺🇦,Україна,,,uk,Ukraine,Ukraine,UA
1498412258711552000,@trayanmuse З Олександровичем кожен відосік то суцільне передбачення,False,0,0,Twitter for iPhone,2022-02-28 21:38:16+00:00,1384581522645204992,sk_shoot,Шутер вже не шутить,Україна,,,uk,Ukraine,Ukraine,UA
1498412159663022094,"за цей тиждень я живу вже в 4. квартирі. я не маю права ні на що скаржитись, але я дістав звичку питати ‚а яка стін… https://t.co/HIwWQplnRp",False,0,0,Twitter for iPhone,2022-02-28 21:37:52+00:00,1441336230961057796,vasyl_vatseba,vatseba,,,,uk,Ukraine,Ukraine,UA
1498412143636537356,что происходит,False,0,0,Twitter for Android,2022-02-28 21:37:48+00:00,965711134409023488,ieIsyfle_nn1d89,система графики и самоуничижения,ПодводныеГейзераНеМеняютПотока,,,ru,Ukraine,Ukraine,UA
1498412127614390278,"Михайло-Коцюбинське під Черніговом. 

Місцеві зловили тіла, що ставили по селу мітки. 

https://t.co/IJvKOjb635 https://t.co/r3rapd4KI0",False,57,94,Twitter for Android,2022-02-28 21:37:45+00:00,21739336,cgtr,Пороблено,Чернігів,,,uk,Ukraine,Ukraine,UA
1498412103484456963,@KarmAnna Мухомори є..?,False,0,1,Twitter for Android,2022-02-28 21:37:39+00:00,132907794,krishtopa,Михайло 🇺🇦,Lviv,,,uk,Ukraine,Ukraine,UA
1498412073486802946,"ну блять, я не хочу умереть без трусов. тревога заорала пока я принимала душ и они все просто заперлись ко мне 🌚 сидимо",False,0,13,Twitter for iPhone,2022-02-28 21:37:32+00:00,1436284742937235456,foxy_and_classy,Лисичка,Ukraine,,,ru,Ukraine,Ukraine,UA
1498412041866039303,@McFaul @FukuyamaFrancis @terrelljstarr @ukraine_world @EuromaidanPress @melindaharing,False,0,0,Twitter for iPhone,2022-02-28 21:37:24+00:00,3174045111,mykolska,Nataliya Mykolska,Ukraine,,,und,Ukraine,Ukraine,UA
1498411993652416513,"Сегодня не только США, но и НАТО, привели в полную боевую готовность свои силы сдерживания после обещания путина применить ядерное оружие.",False,2,4,Twitter for Android,2022-02-28 21:37:13+00:00,279704368,ZpTown,ZpTown Запорожье,"Украина, Запорожье",,,ru,Ukraine,Ukraine,UA
1498411990812872705,"@freekiprensky Прострочених сюр , в Украине семья погибшего солдата получит 500000$, на россии -50$. Блядь страна сука рабов и быдла",False,0,0,Twitter for iPhone,2022-02-28 21:37:12+00:00,2414877980,ShuNunn,Аndreas,Україна,,,ru,Ukraine,Ukraine,UA
1498411977277849601,"@MPolitowicz11 Szczególnie na Ukrainie... Tu rosną dziko, bo czarnoziem... 🤣",False,0,2,Twitter for Android,2022-02-28 21:37:09+00:00,2821261192,tdjedruchow,Tomasz Dawid Jędruchów,,,,pl,Ukraine,Ukraine,UA
1498411930091986944,"Foreigners willing to join 🇺🇦Ukraine’s International Legion now require no visa or something. 
Zelensky has signed… https://t.co/0YU45uOS2Z",False,5362,20610,Twitter for Mac,2022-02-28 21:36:57+00:00,262219168,IAPonomarenko,Illia Ponomarenko,"Kyiv, Ukraine",,,en,Ukraine,Ukraine,UA
1498411905366597633,@aseeeeenka @KotikObsolete А кожен рік фоткать жопу а потім показать йому його карту жоп,False,0,1,Twitter for iPhone,2022-02-28 21:36:52+00:00,1280838844162748417,poltava_xx,Пан Полтава🐱,,,,uk,Ukraine,Ukraine,UA
1498411870276960257,@Ahmed_Elkhorebi 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,False,0,0,Twitter for iPhone,2022-02-28 21:36:43+00:00,1458078874890289161,EbrahimElkhori5,Ebrahim Elkhoriby,Ukraine,,,und,Ukraine,Ukraine,UA
1498411845761310736,"War in Ukraine: civilian killed 352 incl. 16 kids, 2040 injures incl. 45 kids
#StandWithUkraine data as of morning… https://t.co/otv1iR8IBc",False,4,4,Twitter for iPhone,2022-02-28 21:36:37+00:00,3174045111,mykolska,Nataliya Mykolska,Ukraine,,,en,Ukraine,Ukraine,UA
1498411793764524036,"The @UN expects 4 million refugees to flee Ukraine in the coming weeks. Over 520,000 have fled already, not countin… https://t.co/5ZwTMut1ah",False,107,305,Liveuamap,2022-02-28 21:36:25+00:00,2388075212,Liveuamap,Liveuamap,,,"{'type': 'Point', 'coordinates': [24.0491, 49.8461]}",en,Ukraine,Ukraine,UA
1498411624109117442,@pidlisorik @drowned_kate @NonsensList І я згадала сьогодні про Словко,False,0,0,Twitter for iPhone,2022-02-28 21:35:44+00:00,438225412,twikurwa,твіттерська курва,,,,uk,Ukraine,Ukraine,UA
1498411477681778702,"@huxsmug Hi, dear. Send children food, animal food and medicines (first AID), a lot if medicines 😘 thank you for your help",False,0,1,Twitter for Android,2022-02-28 21:35:10+00:00,1004446614356938752,UkraineValeriya,Valeriya_Ukraine,Украина,,,en,Ukraine,Ukraine,UA
1498411353807241216,"⚡️Згідно даних розвідки, Рашисти завтра почнуть глушити зв'язок, інтернет, телебачення. Мета: запустити ДЕЗИНФОРМАЦ… https://t.co/h4oxWoJsdW",False,0,2,Twitter for Android,2022-02-28 21:34:40+00:00,444922046,HelenaMishchuk,Helena Mishchuk,,,,uk,Ukraine,Ukraine,UA
1498411260098011142,@666_mancer https://t.co/EZ4KWytJMe,False,1,3,Twitter for Android,2022-02-28 21:34:18+00:00,701429191170985985,NikSvet0739,Svetlana Nikolaevna,,,,und,Ukraine,Ukraine,UA
